gene,mitochondrial,mtdna_encoded,reference_only,mean_log_expr_training,clamp_delta,score_emt,score_migration_independent,score_invasion_independent,score_epithelial,z_emt,z_migration_independent,z_invasion_independent,z_epithelial,z_combined,z_combined_count_only,z_combined_quintile,z_combined_half_a,z_combined_half_b,p_empirical,fdr_bh,spearman_with_epithelial_state,direction_primary,direction_count_only,direction_quintile,stable_halves,called
ALDH9A1,True,False,False,0.1797661778704661,-0.20962666471319372,0.0011000502319486296,0.0007383419743104695,0.0003461128334219213,-0.0002903055671210472,-0.16738526239205173,-0.3074332131591004,-0.2771314127213216,-0.23155217003211584,-0.5203977182403579,-0.5199856371315441,-0.35440769309765324,-0.42663478015501866,-0.6127620556095379,0.6135235732009926,0.7847597600646542,0.05419528890242132,True,True,False,False,False
DHTKD1,True,False,False,0.07879447016174358,-0.09117651165117693,0.0021206612214044896,0.0010210323781572413,0.0009942970660772985,0.001954509704747428,-0.11981602741560872,-0.27685013546423526,-0.2406015952620291,-0.11493071305061782,-0.5223370450912552,-0.5368611037528347,0.10293301091379266,-0.5409280484654533,-0.5387991318870171,0.6147642679900744,0.7847597600646542,0.07443780399080495,False,False,False,False,False
GFM1,True,False,False,0.15107658856217768,-0.17422047979092614,0.002964216816966596,0.0014716387942841941,0.0006666833855008468,0.0033085032238697326,-0.0804990939751986,-0.22810093546774335,-0.259064969324057,-0.044588757112249355,-0.5230762416547496,-0.5408705456266774,-0.08070791880023714,-0.454718871150868,-0.5985312806632529,0.6147642679900744,0.7847597600646542,0.05339747937147501,False,False,False,False,False
CCAR2,True,False,False,0.07679795797221349,-0.0858180185755636,0.001609874029546414,0.0010811013466493085,0.0016806010361469048,0.0024704637731763424,-0.14362309612590027,-0.2703515281346455,-0.20192345795911232,-0.08812613988606169,-0.5277719423335964,-0.5369530941310687,-0.2736113717959383,-0.5135507648723037,-0.5735251918668192,0.6160049627791563,0.7847597600646542,0.01598607286925468,False,False,False,False,False
GPD2,True,False,False,0.13256000214296088,-0.15214950344823303,0.0019235201621993119,0.00080591437194023,0.0017403226591696562,0.002246036698629472,-0.12900449340874465,-0.3001228416055635,-0.1985577173602451,-0.09978545668942884,-0.5278995956851245,-0.5441894250719757,-0.10432645270764813,-0.5453477291956064,-0.5259202814431664,0.6160049627791563,0.7847597600646542,0.06217315542172504,False,False,False,False,False
ATP6V1E1,True,False,False,0.2144631995297622,-0.24075927001116107,0.0001279616817120668,0.0007028007096511069,-0.00016359148899938855,-0.0016056976009233331,-0.21269293509187892,-0.3112782720774789,-0.30585689680165135,-0.2998887219997943,-0.5299393819712148,-0.5388426528642946,-0.6870285962681778,-0.5557292768661858,-0.49305961250355407,0.6166253101736973,0.7847597600646542,0.021130419016694237,False,False,False,False,False
TIMM10B,True,False,False,0.11520090663514165,-0.12422938961291853,0.0014502822906146723,0.0012285985623868984,0.0020288132578346815,0.003104484289558079,-0.15106144139944142,-0.2543944289643318,-0.18229920878038824,-0.055187840996525246,-0.5325672381476362,-0.5456109064004704,-0.09879446482889838,-0.5121475600160694,-0.5758133688968629,0.6172456575682382,0.7847597600646542,0.007976135202602354,False,False,False,False,False
COX6C,True,False,False,1.1880079481093007,-1.047372797310048,0.002801054801178176,0.001623641883729278,-0.0019984852579381937,0.0007791624167644952,-0.08810384480431468,-0.2116563649018521,-0.4092662842252498,-0.1759917343745377,-0.533034759556879,-0.4663568437531803,-0.5862865413079853,-0.890629971651243,-0.14899814106430043,0.6172456575682382,0.7847597600646542,0.015734399091246375,False,False,False,False,False
PDE12,True,False,False,0.10738153919575727,-0.11686180649601281,0.001413326611126111,0.0007910799111705341,0.00237105162810748,0.002541352895851642,-0.15278389336151832,-0.3017277190973618,-0.16301162885513262,-0.08444334563829609,-0.5330798956757166,-0.5436808739697201,-0.34242199419189284,-0.4515019856633512,-0.6201094629132895,0.6172456575682382,0.7847597600646542,0.03791598248320709,False,False,False,False,False
POLRMT,True,False,False,0.06729023030052005,-0.08059969207271016,0.0020233095347221832,0.0006133326485947782,0.0010307183389117432,0.0012645600643446486,-0.12435345186722342,-0.32095744273647925,-0.23854899604524946,-0.15077461224177902,-0.5330852784071731,-0.5479669798033853,0.07565153213663856,-0.638626710739216,-0.45737238373607725,0.6172456575682382,0.7847597600646542,0.07446899558587215,False,False,False,False,False
SUCLA2,True,False,False,0.09669405967817563,-0.1103230897111643,0.001817741861047489,0.0007959311258386509,0.0006715705917734638,0.0011092169071381702,-0.13393467044474022,-0.3012028867256556,-0.2587895402962739,-0.15884491787118,-0.5350821795954896,-0.546301976447446,-0.18709758785945596,-0.4744959016742549,-0.6214242370771952,0.6178660049627791,0.7847597600646542,0.054481502126291305,False,False,False,False,False
SLC25A36,True,False,False,0.24344718570231627,-0.2563795620572431,0.005214206323660713,0.00148914757160705,0.001233698511533157,0.0062252157793606985,0.024369735230262805,-0.22620673499287602,-0.2271096115613967,0.10693875255871763,-0.5358853638827276,-0.5468647928644871,-0.5122908241161734,-0.5490492842014238,-0.5201446920597586,0.6178660049627791,0.7847597600646542,0.09497491791680295,False,False,False,False,False
MAPK9,True,False,False,0.1985775512208172,-0.2232579973829676,0.0012228138061520686,0.0012021684990167307,0.0024856955297372333,0.003468487540497601,-0.16166342579792997,-0.2572537855980581,-0.15655062504114048,-0.036277336420692134,-0.5391905000164365,-0.5529429674380049,-0.7735470999497998,-0.52639619908645,-0.5554850326061695,0.6191066997518611,0.7847597600646542,0.04308547753055428,False,False,False,False,False
SLC9B2,True,False,False,0.0715491626736274,-0.07948334471454138,0.0019435668383791758,0.0006334170609836834,0.0015730385922720215,0.002005804944972801,-0.12807014617992926,-0.3187845952107509,-0.207985370980551,-0.11226584983168592,-0.5425742625395453,-0.5644545837033221,-0.26085259874872807,-0.5061160854979876,-0.5912193330405386,0.619727047146402,0.7847597600646542,0.07634574661729188,False,False,False,False,False
PANK2,True,False,False,0.13151340503177117,-0.15017358216038193,0.0006600117528387926,0.0007878241453986206,0.0009694170765802992,0.0005243691726942671,-0.18789483364663184,-0.302079946609169,-0.24200376061707216,-0.18922861837336208,-0.5427499224995109,-0.5472311397906419,-0.21375435220485975,-0.5670167912725282,-0.5269343835317066,0.619727047146402,0.7847597600646542,0.03835290871400894,False,False,False,False,False
OPA1,True,False,False,0.19752652647817814,-0.21672400796031335,0.0028341008560074845,0.0009209941879723029,0.0005615613358217519,0.002318245235494343,-0.0865636149190203,-0.2876728436327729,-0.2649893486783535,-0.09603411693278412,-0.5431916902973626,-0.5561571662628736,-0.509922829381908,-0.44034056694033896,-0.6486821582612106,0.619727047146402,0.7847597600646542,0.0581762222911351,False,False,False,False,False
TSPO,True,False,False,1.7545737063026652,-0.6982568847639219,-0.005681712093253245,-0.0028802970656639604,-0.010746662351108414,-0.025496884627154832,-0.4834736143055588,-0.6989184471934216,-0.9022886322171345,-1.5410710477496818,-0.543609645966433,-0.4405620615805754,-0.7762121009213925,-0.3214170030833148,-0.7620587289079677,0.619727047146402,0.7847597600646542,0.014472118807784666,False,False,False,False,False
CPT1A,True,False,False,0.0804846004058003,-0.09498437302894146,0.002476744646937634,0.0008040258399212485,0.0012151074728373602,0.002489621750299126,-0.10321948248771828,-0.30032715388740905,-0.22815734955890082,-0.08713085478047813,-0.54457313115355,-0.5529935526884919,-0.508275443977646,-0.5788515654188611,-0.5280447214321069,0.619727047146402,0.7847597600646542,0.06712574587806198,False,False,False,False,False
MGME1,True,False,False,0.08601094313696056,-0.10842228248957368,0.0017618329884937344,0.001167826117744287,0.00196236388872417,0.003473761054295506,-0.13654050393394798,-0.26096914239966756,-0.18604410598954746,-0.036003369618064385,-0.5475503827050986,-0.5558775832152195,-0.37380448224141444,-0.5969533636210277,-0.5181719922198148,0.6203473945409429,0.7847597600646542,0.044000153191293453,False,False,False,False,False
FARS2,True,False,False,0.07760360741795091,-0.09012278572617535,0.001301241250980968,0.00030911703016823285,0.0009877362639952843,0.00022457760935861335,-0.15800803349840456,-0.3538692422447976,-0.24097134338357892,-0.20480323128031375,-0.5480453878464674,-0.5573762112889655,-0.3332929804052444,-0.5984671445218788,-0.5183682219971633,0.6209677419354839,0.7847597600646542,0.05864337301715954,False,False,False,False,False
PITRM1,True,False,False,0.14519360737001893,-0.16674042709320513,0.0002426334080659451,0.00039385901949367315,-0.0002991322848797821,-0.0019047727216989752,-0.20734824808337407,-0.3447013652730623,-0.31349559006562416,-0.31542611466139253,-0.550119088760668,-0.563648431611397,-0.3902425044622265,-0.4203237915547823,-0.6792178650819907,0.6215880893300249,0.7847597600646542,0.03707420689842305,False,False,False,False,False
